claim_id,policy_id,accident_date,reporting_date,claim_amount,claim_status,payout_amount
1730,450,26/08/2026,08/09/2026,64938.35,Pending,0
1731,182,07/11/2024,16/01/2025,103899.91,Approved,103899.91
1732,751,08/08/2026,19/08/2026,45297.37,Pending,0
1733,281,10/05/2024,25/08/2024,63590.27,Approved,63590.27
1734,5295,26/08/2023,15/09/2023,161630.75,Pending,0
1735,5149,22/06/2024,08/10/2024,183440.55,Pending,0
1736,5560,17/05/2025,28/06/2025,13037.4,Approved,13037.4
1737,957,14/05/2023,13/09/2023,5292.69,Approved,5292.69
1738,1739,07/12/2025,09/02/2026,94978.52,Approved,86234.19
1739,4602,27/07/2025,07/12/2025,188737.74,Rejected,0
1740,67,22/12/2024,13/04/2025,125257.08,Rejected,0
1741,2007,16/07/2025,16/08/2025,12607.05,Approved,12607.05
1742,703,07/01/2025,23/01/2025,12869.45,Rejected,0
1743,1642,09/06/2024,23/06/2024,125423.95,Approved,125423.95
1744,4130,21/12/2023,04/01/2024,59335.9,Approved,59335.9
1745,4229,08/12/2024,23/03/2025,120115.38,Approved,120115.38
1746,4769,06/07/2024,30/10/2024,159135.35,Approved,127853
1747,2365,10/11/2025,16/11/2025,65974.64,Approved,65974.64
1748,2554,14/03/2024,17/03/2024,13975.12,Approved,13975.12
1749,3003,20/11/2025,15/04/2026,102025.15,Approved,102025.15
1750,3467,18/03/2025,09/07/2025,27965.7,Approved,27965.7
1751,1784,19/09/2024,07/12/2024,102868.59,Approved,102868.59
1752,4619,22/07/2023,09/10/2023,108458.17,Approved,108458.17
1753,5328,30/03/2026,17/06/2026,58567.26,Rejected,0
1754,1955,22/07/2024,01/12/2024,135820.92,Approved,135820.92
1755,5308,03/12/2023,24/04/2024,84701.2,Pending,0
1756,1058,16/02/2026,08/04/2026,40651.62,Rejected,0
1757,3437,04/03/2025,30/05/2025,95407.15,Approved,95407.15
1758,4755,10/04/2025,03/07/2025,113436.33,Pending,0
1759,5235,09/07/2025,23/09/2025,32874.86,Approved,32874.86
1760,5900,29/10/2025,04/03/2026,1237.57,Approved,1237.57
1761,3664,15/10/2023,11/02/2024,48184.3,Rejected,0
1762,4748,15/04/2026,20/07/2026,37256.78,Approved,25251.92
1763,222,12/04/2023,12/07/2023,23480.26,Approved,23480.26
1764,4933,20/05/2025,16/10/2025,72301.89,Pending,0
1765,834,25/06/2025,14/08/2025,35242.25,Approved,30034.5
1766,1642,17/04/2024,05/09/2024,39599.52,Approved,39599.52
1767,311,06/12/2023,31/12/2023,135651.75,Approved,135651.75
1768,5154,25/12/2024,21/03/2025,61361.94,Pending,0
1769,2533,18/06/2024,20/09/2024,132351.29,Rejected,0
1770,4392,28/10/2023,16/02/2024,13542.82,Pending,0
1771,1615,14/09/2024,17/10/2024,38740.42,Rejected,0
1772,1841,13/01/2024,17/04/2024,86193.26,Approved,86193.26
1773,2653,30/12/2022,29/05/2023,107325.93,Approved,107325.93
1774,2868,17/12/2024,18/02/2025,159224.58,Approved,146046.56
1775,820,27/04/2026,30/08/2026,16740.84,Approved,16740.84
1776,2721,24/03/2025,09/04/2025,77929.11,Approved,67646.89
1777,3561,05/02/2025,12/06/2025,36210.2,Approved,36210.2
1778,4757,11/08/2024,12/12/2024,99211.01,Rejected,0
1779,1835,04/11/2025,01/04/2026,184276.45,Approved,184276.45
1780,2894,26/03/2025,18/05/2025,40998.6,Approved,28452.66
1781,4387,25/01/2024,12/05/2024,114488.39,Pending,0
1782,3528,08/01/2024,13/03/2024,27298.9,Approved,27298.9
1783,2001,19/03/2026,29/07/2026,117000.46,Approved,117000.46
1784,5676,30/04/2024,25/07/2024,93776.42,Approved,93776.42
1785,2017,18/12/2023,08/03/2024,5431.28,Approved,5431.28
1786,2383,27/12/2024,15/01/2025,16942.49,Approved,12728.34
1787,3759,21/09/2024,11/10/2024,185357.88,Rejected,0
1788,740,16/02/2023,18/03/2023,8137.14,Approved,8137.14
1789,1090,26/09/2023,19/12/2023,149169.66,Approved,149169.66
1790,24,19/01/2026,08/03/2026,199600.14,Rejected,0
1791,4267,12/02/2025,19/04/2025,60245.09,Approved,53240.56
1792,2981,10/10/2025,21/01/2026,151682.31,Rejected,0
1793,900,11/03/2025,09/07/2025,197860.29,Rejected,0
1794,3862,16/11/2023,25/02/2024,144805.51,Approved,144805.51
1795,2272,14/05/2025,23/09/2025,110746.74,Approved,110746.74
1796,4503,29/06/2025,24/09/2025,62958.43,Rejected,0
1797,2469,20/10/2025,06/02/2026,139739.28,Rejected,0
1798,3740,11/06/2025,01/10/2025,111910.14,Approved,111910.14
1799,349,08/12/2025,09/01/2026,147692.11,Approved,147692.11
1800,413,16/01/2024,15/04/2024,84119.89,Approved,84119.89
1801,5978,27/01/2026,13/06/2026,117597.54,Approved,117597.54
1802,2976,01/09/2023,06/10/2023,190551.19,Approved,190551.19
1803,5263,25/05/2026,18/10/2026,196044.34,Pending,0
1804,3010,21/03/2023,29/06/2023,77593.55,Approved,77593.55
1805,2919,28/04/2026,20/09/2026,127981.16,Pending,0
1806,627,07/12/2025,30/12/2025,135139.66,Approved,135139.66
1807,5830,20/09/2024,23/01/2025,40200.25,Approved,27701.51
1808,4952,30/03/2023,28/05/2023,105116.94,Approved,105116.94
1809,3220,26/10/2024,07/03/2025,65691.03,Approved,45434.65
1810,1154,11/11/2023,14/12/2023,95911.1,Approved,95911.1
1811,5633,01/12/2023,03/01/2024,62296.56,Pending,0
1812,2256,09/11/2024,10/03/2025,115230.73,Approved,115230.73
1813,2265,09/05/2024,14/09/2024,92061.81,Rejected,0
1814,1880,14/08/2023,15/08/2023,89423.45,Pending,0
1815,3982,09/10/2024,11/12/2024,182105.36,Approved,132117.48
1816,1710,28/09/2024,08/10/2024,57938.4,Rejected,0
1817,5247,13/12/2024,11/03/2025,142473.76,Rejected,0
1818,205,25/11/2025,05/03/2026,162091.96,Rejected,0
1819,2079,08/12/2025,24/03/2026,180042.94,Approved,180042.94
1820,1732,04/03/2024,10/06/2024,37097.14,Pending,0
1821,3262,30/12/2023,23/01/2024,189164.63,Approved,189164.63
1822,522,22/12/2025,02/03/2026,107778.64,Pending,0
1823,4681,30/07/2025,16/08/2025,144620.67,Rejected,0
1824,5584,17/11/2023,22/03/2024,152491.23,Approved,152491.23
1825,3160,02/04/2025,21/04/2025,101126.77,Rejected,0
1826,1251,24/04/2025,06/08/2025,50926.94,Approved,50926.94
1827,5975,24/12/2023,30/12/2023,139049.9,Approved,139049.9
1828,1164,09/06/2026,04/09/2026,171226.74,Rejected,0
1829,5571,28/06/2023,07/07/2023,23379.2,Approved,15436.91
1830,340,06/01/2026,10/05/2026,16968.45,Approved,16968.45
1831,2100,29/01/2026,05/03/2026,56188.81,Approved,56188.81
1832,3680,15/07/2023,09/08/2023,25268.2,Approved,25268.2
1833,3404,03/04/2024,22/04/2024,2736.52,Rejected,0
1834,4215,23/09/2023,01/11/2023,35999.08,Approved,35999.08
1835,1452,04/08/2024,18/12/2024,139500.1,Approved,125220.98
1836,2397,19/09/2025,15/10/2025,62010.69,Approved,62010.69
1837,5420,16/06/2023,28/06/2023,153539.29,Rejected,0
1838,4876,10/02/2025,16/05/2025,40397.15,Pending,0
1839,4618,30/07/2024,14/11/2024,3404.71,Approved,2836.74
1840,1649,16/11/2025,11/01/2026,19772.34,Pending,0
1841,5250,06/10/2024,17/11/2024,9280.5,Rejected,0
1842,433,03/04/2024,30/04/2024,64874.58,Rejected,0
1843,4460,13/11/2023,31/12/2023,186898.31,Rejected,0
1844,5597,09/05/2024,26/08/2024,43149.11,Approved,43149.11
1845,5438,17/10/2023,20/10/2023,63589.92,Approved,63589.92
1846,4597,03/05/2026,28/06/2026,163109.44,Approved,163109.44
1847,3376,18/03/2024,29/03/2024,44102.89,Approved,44102.89
1848,4826,26/06/2025,31/10/2025,20811.81,Pending,0
1849,5584,28/04/2024,20/09/2024,191827.42,Approved,191827.42
1850,748,10/03/2026,17/06/2026,194487.19,Rejected,0
1851,3874,22/04/2026,26/05/2026,127253.01,Approved,83453.01
1852,2337,22/11/2024,25/03/2025,4020.94,Approved,2894.94
1853,660,22/11/2023,20/01/2024,141073.51,Approved,141073.51
1854,3152,29/03/2024,29/04/2024,147713.7,Approved,147713.7
1855,1840,05/08/2026,25/08/2026,75217.46,Approved,75217.46
1856,3384,10/01/2025,16/04/2025,8062.39,Approved,6393.93
1857,1180,20/06/2025,12/09/2025,63848.96,Approved,63848.96
1858,3888,12/04/2024,23/08/2024,83271.23,Rejected,0
1859,4583,31/10/2025,06/11/2025,146708.19,Approved,146708.19
1860,62,10/03/2026,26/07/2026,183576.8,Approved,163881.1
1861,3072,08/11/2024,03/01/2025,76606.44,Rejected,0
1862,354,09/09/2024,25/10/2024,1705.51,Approved,911.24
1863,3290,12/09/2025,25/09/2025,28735.64,Rejected,0
1864,4579,02/01/2026,03/02/2026,118729.81,Approved,113575.54
1865,4480,10/02/2025,19/06/2025,145135.33,Approved,145135.33
1866,1824,07/12/2025,07/02/2026,121367.32,Approved,121367.32
1867,5747,27/01/2026,21/05/2026,40679.5,Pending,0
1868,3356,25/01/2024,14/02/2024,72236.6,Pending,0
1869,4302,07/02/2025,21/03/2025,84828.1,Approved,84828.1
1870,3275,28/10/2023,06/12/2023,158814.94,Rejected,0
1871,3152,29/03/2024,04/07/2024,17104.95,Approved,11068.84
1872,3342,05/08/2025,13/09/2025,35552.01,Approved,35552.01
1873,4704,19/11/2023,14/03/2024,112647.35,Approved,112647.35
1874,3273,03/03/2025,06/04/2025,39545.29,Rejected,0
1875,5783,15/04/2024,16/04/2024,100389.61,Approved,100389.61
1876,3634,09/05/2026,20/08/2026,188086.85,Pending,0
1877,5571,16/06/2023,22/09/2023,128389.22,Approved,128389.22
1878,3675,23/01/2024,01/02/2024,25333.26,Pending,0
1879,5225,17/02/2026,30/03/2026,87541.44,Approved,87541.44
1880,2822,06/02/2025,16/06/2025,127178.46,Rejected,0
1881,1822,23/08/2023,06/09/2023,185340.49,Rejected,0
1882,2495,20/08/2025,21/10/2025,184332.98,Approved,184332.98
1883,3081,31/01/2025,07/02/2025,129244.04,Rejected,0
1884,4617,27/12/2024,22/04/2025,29899.79,Pending,0
1885,1181,25/04/2023,20/09/2023,168382.42,Pending,0
1886,5957,21/01/2025,19/02/2025,129057.28,Rejected,0
1887,2081,08/08/2024,17/11/2024,194842.05,Rejected,0
1888,3447,20/09/2025,30/01/2026,175263.23,Pending,0
1889,2821,28/04/2023,15/08/2023,60792.8,Approved,50011.69
1890,3258,30/04/2024,27/09/2024,82615.99,Approved,70764.69
1891,2513,15/08/2025,11/09/2025,155449.88,Rejected,0
1892,5303,05/04/2024,11/05/2024,42300.35,Approved,42300.35
1893,5868,26/06/2025,12/09/2025,34095.54,Approved,34095.54
1894,339,01/02/2024,18/02/2024,83859,Rejected,0
1895,268,14/03/2025,26/05/2025,34541.53,Rejected,0
1896,1215,03/06/2026,20/07/2026,40005.1,Rejected,0
1897,3565,06/11/2025,14/03/2026,90406.83,Pending,0
1898,5404,07/06/2023,24/07/2023,150108.19,Approved,89167.8
1899,1124,03/02/2024,25/05/2024,125072.08,Rejected,0
1900,4205,17/06/2025,29/07/2025,17598.56,Approved,17598.56
1901,5131,17/01/2023,14/04/2023,47338.64,Approved,47338.64
1902,685,25/12/2023,27/12/2023,150483.84,Approved,150483.84
1903,5520,05/05/2024,15/05/2024,104705.74,Approved,104705.74
1904,210,08/08/2024,19/12/2024,152392.11,Pending,0
1905,2312,03/11/2023,03/03/2024,121072.12,Rejected,0
1906,1008,15/05/2025,17/08/2025,68943.95,Rejected,0
1907,5984,28/06/2024,28/08/2024,133183.12,Pending,0
1908,5977,20/12/2024,03/01/2025,174678.95,Pending,0
1909,751,07/01/2026,07/01/2026,139812.5,Approved,139812.5
1910,3183,13/07/2025,19/07/2025,173866.55,Rejected,0
1911,5547,16/06/2024,18/08/2024,123861.16,Approved,123861.16
1912,5349,27/06/2026,05/11/2026,37993.02,Approved,36822.76
1913,4400,19/11/2025,23/11/2025,174750.18,Rejected,0
1914,77,07/12/2024,30/03/2025,97164.96,Approved,97164.96
1915,2612,10/06/2024,07/09/2024,186330.95,Approved,183268.98
1916,4185,24/08/2026,18/09/2026,59125.66,Rejected,0
1917,4952,24/03/2023,29/04/2023,175308.68,Pending,0
1918,1680,26/12/2025,03/01/2026,159465.74,Approved,159465.74
1919,4533,18/12/2023,06/05/2024,93627.21,Pending,0
1920,1012,29/03/2025,27/04/2025,108363.25,Approved,108363.25
1921,5787,25/09/2025,17/10/2025,198675.61,Approved,198675.61
1922,3259,24/03/2025,30/06/2025,44465.02,Rejected,0
1923,4810,16/09/2023,15/01/2024,134284.95,Pending,0
1924,2614,07/10/2025,10/11/2025,126892.86,Pending,0
1925,536,05/06/2026,28/06/2026,66893.82,Rejected,0
1926,4427,01/09/2023,26/01/2024,120335.54,Rejected,0
1927,1467,05/08/2025,31/10/2025,143629.83,Approved,143629.83
1928,235,22/09/2023,12/02/2024,87673.97,Pending,0
1929,1082,17/11/2025,13/01/2026,58549.81,Approved,58549.81
1930,4743,05/08/2025,22/09/2025,23663.19,Rejected,0
1931,994,17/05/2024,18/06/2024,190836.69,Pending,0
1932,2810,03/08/2024,03/08/2024,118216.93,Approved,118216.93
1933,2224,20/02/2025,08/06/2025,73322.26,Approved,73322.26
1934,4283,30/08/2025,10/01/2026,118359.81,Rejected,0
1935,2640,10/10/2024,19/01/2025,170546.22,Approved,170546.22
1936,1009,31/03/2026,26/05/2026,91429.01,Approved,91429.01
1937,4303,16/07/2025,24/07/2025,62123.84,Approved,34820.25
1938,830,27/05/2025,20/10/2025,165823.12,Approved,165823.12
1939,4846,09/04/2024,14/07/2024,162136.93,Approved,162136.93
1940,3360,30/08/2023,26/10/2023,10986.98,Rejected,0
1941,3591,05/06/2025,07/10/2025,60170.8,Rejected,0
1942,1775,26/01/2024,06/03/2024,109814.61,Pending,0
1943,2342,03/01/2025,21/04/2025,198067.7,Rejected,0
1944,1696,24/03/2025,02/07/2025,145487.54,Approved,145487.54
1945,5161,24/07/2025,11/12/2025,26614.69,Approved,26614.69
1946,3803,28/04/2026,11/05/2026,142062.71,Rejected,0
1947,4755,05/04/2025,16/05/2025,88655.81,Approved,88655.81
1948,1578,01/09/2024,24/10/2024,149802.31,Approved,149802.31
1949,5177,21/12/2022,23/03/2023,115348.58,Rejected,0
1950,5323,27/10/2024,03/12/2024,196548.76,Approved,196548.76
1951,5030,05/08/2023,19/08/2023,194844.67,Approved,194844.67
1952,2072,20/01/2024,19/02/2024,130194.51,Pending,0
1953,3192,15/11/2024,06/03/2025,125581.02,Pending,0
1954,3377,11/03/2026,12/05/2026,48550.66,Approved,48550.66
1955,2010,15/05/2025,28/06/2025,75386.64,Rejected,0
1956,2662,23/04/2026,15/05/2026,173046.71,Rejected,0
1957,3845,25/06/2024,30/09/2024,130812.5,Approved,130812.5
1958,558,19/12/2023,17/01/2024,98099.08,Approved,98099.08
1959,2584,24/08/2025,20/10/2025,114809.89,Approved,114809.89
1960,3079,09/08/2023,02/09/2023,36628.77,Rejected,0
1961,152,25/01/2024,15/05/2024,25484.67,Approved,25484.67
1962,3655,20/07/2026,05/09/2026,140298.01,Approved,140298.01
1963,1374,09/12/2024,23/04/2025,104020.77,Approved,104020.77
1964,3701,05/06/2024,06/07/2024,41889.02,Rejected,0
1965,3258,19/09/2024,19/10/2024,120020.97,Approved,120020.97
1966,405,20/02/2025,14/06/2025,25047.54,Rejected,0
1967,173,03/09/2025,28/01/2026,32661.45,Approved,32661.45
1968,748,08/05/2025,29/05/2025,101476.59,Pending,0
1969,2443,08/09/2024,25/01/2025,195432.07,Approved,195432.07
1970,2105,09/09/2023,24/11/2023,189186.02,Approved,121791.23
1971,1563,15/11/2024,08/03/2025,98343.34,Approved,98343.34
1972,2021,20/08/2025,04/01/2026,137742.1,Approved,137742.1
1973,2709,03/07/2024,01/09/2024,28762.63,Approved,17414.46
1974,5519,23/11/2025,13/04/2026,72133.5,Approved,72133.5
1975,656,28/05/2025,13/09/2025,51365.99,Approved,51365.99
1976,1912,16/12/2023,27/03/2024,188975.73,Approved,188975.73
1977,5717,21/06/2025,27/07/2025,14576.33,Approved,14576.33
1978,1798,21/01/2024,10/03/2024,112946.61,Rejected,0
1979,5602,27/11/2023,05/04/2024,84227.45,Rejected,0
1980,944,29/01/2024,18/04/2024,87008.61,Pending,0
1981,4305,10/01/2025,14/03/2025,25361.93,Approved,25361.93
1982,5123,24/02/2026,08/06/2026,128215.41,Approved,128215.41
1983,1357,31/01/2026,10/04/2026,159720.42,Approved,159720.42
1984,534,13/03/2025,17/06/2025,44834,Pending,0
1985,4939,21/11/2024,22/12/2024,145801.32,Approved,145801.32
1986,3970,01/04/2024,25/04/2024,140240.88,Approved,108021.34
1987,313,06/01/2025,31/01/2025,34564.11,Pending,0
1988,2778,25/03/2026,10/05/2026,148388.78,Approved,112853.27
1989,5719,11/08/2024,22/11/2024,25950.65,Approved,25950.65
1990,4841,03/02/2024,13/03/2024,28962.69,Rejected,0
1991,1362,14/09/2025,21/11/2025,145221.14,Approved,122955.28
1992,1015,19/07/2025,03/11/2025,37029.35,Rejected,0
1993,3053,14/02/2025,13/06/2025,55526.68,Approved,55526.68
1994,3880,27/12/2023,14/03/2024,17844.99,Rejected,0
1995,3037,07/01/2025,21/04/2025,169126.5,Rejected,0
1996,5237,24/07/2025,13/08/2025,48387.33,Approved,48387.33
1997,2522,08/12/2024,22/12/2024,57527.25,Approved,51549.59
1998,3162,15/04/2025,01/08/2025,186522.06,Rejected,0
1999,2573,01/07/2024,31/10/2024,137181.81,Approved,137181.81
2000,5820,26/08/2023,26/09/2023,123449.18,Approved,106845.2
2001,446,07/01/2025,23/05/2025,49223.14,Rejected,0
2002,1678,22/10/2024,06/03/2025,8950.02,Rejected,0
2003,2816,27/01/2026,11/03/2026,176445.15,Rejected,0
2004,2364,21/07/2024,16/09/2024,73726.66,Approved,73726.66
2005,3053,13/02/2025,26/02/2025,76129.41,Approved,76129.41
2006,5854,07/07/2023,01/10/2023,50328.16,Pending,0
2007,884,22/06/2024,22/07/2024,96883.37,Approved,96883.37
2008,3363,11/12/2023,04/05/2024,184649.75,Approved,179105.85
2009,860,13/06/2026,22/06/2026,178552.53,Pending,0
2010,432,11/07/2026,25/07/2026,123298.28,Approved,123298.28
2011,5731,05/09/2025,02/10/2025,178094.16,Approved,178094.16
2012,5896,15/06/2024,17/06/2024,98663.2,Approved,98663.2
2013,4125,22/02/2026,02/04/2026,182665.27,Approved,182665.27
2014,5481,15/04/2026,18/06/2026,79374.09,Approved,79374.09
2015,1904,06/02/2026,24/03/2026,54261.59,Approved,44580.08
2016,2773,10/11/2023,21/12/2023,149544.67,Approved,149544.67
2017,937,14/12/2024,02/02/2025,57337.5,Approved,57337.5
2018,4693,11/03/2026,03/06/2026,32482.34,Pending,0
2019,4937,23/10/2025,22/02/2026,196594.28,Pending,0
2020,583,22/05/2024,06/09/2024,99365.74,Approved,99365.74
2021,3894,26/08/2024,17/11/2024,156177.33,Rejected,0
2022,2431,25/10/2024,02/03/2025,148507.69,Rejected,0
2023,1820,03/05/2026,05/06/2026,22021.98,Approved,22021.98
2024,3794,03/02/2026,02/05/2026,153593.3,Approved,153593.3
2025,105,24/07/2025,19/10/2025,119618.82,Approved,119618.82
2026,5980,15/05/2024,28/07/2024,16981.67,Approved,16981.67
2027,5238,29/01/2026,09/03/2026,37778.62,Rejected,0
2028,4533,31/05/2023,29/06/2023,198854.28,Pending,0
2029,3664,24/10/2023,10/02/2024,141438.95,Approved,119312.39
2030,1193,16/05/2026,01/07/2026,171046.95,Approved,171046.95
2031,4705,22/09/2025,19/11/2025,80555.99,Approved,80555.99
2032,1253,03/01/2026,09/02/2026,123485.24,Approved,123485.24
2033,3762,01/09/2024,07/12/2024,61635.97,Approved,61635.97
2034,3769,19/03/2026,14/05/2026,96099.45,Approved,96099.45
2035,5765,05/07/2025,18/07/2025,54214.59,Approved,54214.59
2036,195,09/09/2023,25/12/2023,179073.69,Approved,179073.69
2037,3219,09/07/2024,22/07/2024,64667.1,Rejected,0
2038,56,20/07/2024,17/11/2024,121501.1,Approved,121501.1
2039,193,16/08/2023,19/12/2023,61219.16,Approved,61219.16
2040,2141,17/03/2023,05/08/2023,26496.46,Rejected,0
2041,584,12/05/2024,12/08/2024,117987.76,Rejected,0
2042,5383,13/01/2026,18/04/2026,55551.42,Approved,55551.42
2043,3741,28/01/2023,24/02/2023,148646.19,Approved,148646.19
2044,2348,08/03/2026,25/04/2026,89431.08,Approved,89431.08
2045,1239,05/04/2026,01/07/2026,95102.6,Approved,95102.6
2046,568,23/07/2024,31/08/2024,38745.49,Approved,38745.49
2047,5205,16/08/2025,06/01/2026,179035.15,Pending,0
2048,1072,20/09/2025,20/10/2025,14007.84,Pending,0
2049,3154,08/01/2025,22/05/2025,101021.95,Pending,0
2050,2902,07/02/2023,21/03/2023,139492.89,Approved,139492.89
2051,4299,24/12/2023,16/05/2024,194508.56,Approved,194508.56
2052,1613,19/09/2025,23/01/2026,174116.02,Rejected,0
2053,3410,19/07/2025,30/08/2025,102101.03,Approved,102101.03
2054,5628,15/05/2024,25/08/2024,41781.46,Rejected,0
2055,4793,13/10/2023,22/11/2023,118626.49,Approved,118626.49
2056,3073,09/07/2024,02/11/2024,144255.54,Approved,144255.54
2057,2891,14/02/2025,30/04/2025,110654.11,Rejected,0
2058,2061,22/05/2024,18/07/2024,48024.25,Approved,48024.25
2059,748,05/07/2025,14/09/2025,54451.75,Pending,0
2060,5617,28/01/2024,31/03/2024,42389.49,Pending,0
2061,4882,05/11/2023,05/11/2023,126720.23,Rejected,0
2062,5505,22/07/2025,13/10/2025,141239.61,Approved,141239.61
2063,4987,21/10/2024,02/02/2025,59331.62,Pending,0
2064,106,14/02/2024,16/02/2024,44246.28,Rejected,0
2065,760,03/10/2023,17/11/2023,3619.88,Approved,3619.88
2066,4754,03/06/2024,30/06/2024,137779.02,Rejected,0
2067,3134,08/06/2025,12/08/2025,127043.96,Pending,0
2068,544,29/06/2024,20/08/2024,44517.49,Rejected,0
2069,1398,24/01/2026,17/03/2026,161642.73,Approved,161642.73
2070,4031,22/03/2024,14/07/2024,145394.08,Approved,145394.08
2071,406,10/06/2024,03/07/2024,92148.33,Approved,54026.03
2072,1085,31/07/2025,03/12/2025,36491.13,Pending,0
2073,5316,11/08/2023,16/08/2023,177107.98,Approved,148205.68
2074,3304,18/01/2026,04/02/2026,85565.81,Approved,85565.81
2075,5649,27/04/2026,08/08/2026,105592.32,Approved,105592.32
2076,3190,24/01/2024,18/02/2024,4632.83,Approved,4049.5
2077,454,14/07/2025,25/07/2025,154138.47,Approved,154138.47
2078,2789,19/01/2025,22/01/2025,2374.54,Rejected,0
2079,525,19/11/2024,06/04/2025,68008.79,Rejected,0
2080,1946,24/10/2025,14/11/2025,96344.87,Approved,96344.87
2081,1299,02/05/2024,12/06/2024,96042.22,Approved,96042.22
2082,4869,16/09/2023,23/11/2023,25053.57,Rejected,0
2083,4703,04/05/2023,30/05/2023,20961.93,Approved,14746.5
2084,3289,10/03/2025,06/05/2025,85713.52,Approved,85713.52
2085,3403,22/04/2024,04/07/2024,175858.53,Approved,175858.53
2086,1438,01/06/2025,04/10/2025,22472.06,Approved,22472.06
2087,5068,17/06/2025,16/09/2025,67078.1,Approved,67078.1
2088,2487,07/10/2024,18/10/2024,36024.52,Rejected,0
2089,2517,31/10/2024,24/01/2025,136046.95,Approved,136046.95
2090,1955,24/06/2025,09/09/2025,57757.61,Rejected,0
2091,343,07/09/2025,15/11/2025,132515.48,Pending,0
2092,5580,20/06/2024,09/07/2024,172411.94,Rejected,0
2093,465,17/12/2025,23/01/2026,78424.62,Approved,78424.62
2094,2032,27/02/2025,16/03/2025,85776.91,Approved,85776.91
2095,1007,21/08/2023,13/09/2023,25943.38,Approved,25943.38
2096,2553,08/09/2025,28/11/2025,96517.07,Approved,76716.99
2097,2182,19/11/2025,12/02/2026,188834.04,Approved,129872.64
2098,1099,09/09/2024,14/01/2025,98773.98,Approved,98773.98
2099,5028,24/10/2024,30/01/2025,143126.75,Approved,143126.75
2100,1905,01/02/2025,29/03/2025,47421.02,Rejected,0
2101,5033,31/12/2024,21/02/2025,3922.35,Pending,0
2102,5079,19/01/2025,20/05/2025,184220.37,Pending,0
2103,4969,21/09/2025,19/12/2025,169941.16,Approved,169941.16
2104,5122,21/02/2025,07/05/2025,167132.84,Approved,167132.84
2105,3889,19/11/2024,20/01/2025,45305.15,Approved,45305.15
2106,2031,17/09/2024,23/10/2024,5756.2,Approved,3926.45
2107,403,17/06/2026,14/07/2026,15217.17,Rejected,0
2108,4224,11/06/2026,21/07/2026,73366.22,Approved,73366.22
2109,3728,08/04/2024,11/04/2024,162835.4,Approved,162835.4
2110,4426,02/08/2023,30/11/2023,149747.37,Rejected,0
2111,5101,27/03/2026,11/06/2026,144650.21,Approved,144650.21
2112,95,13/07/2026,16/07/2026,31599.52,Approved,16297.08
2113,1455,04/04/2023,10/08/2023,79579.94,Approved,79579.94
2114,1932,24/11/2025,14/04/2026,51981.84,Rejected,0
2115,3123,14/08/2025,20/12/2025,45849.31,Approved,29031.58
2116,156,04/10/2025,14/02/2026,190239.07,Approved,190239.07
2117,4700,01/12/2025,15/12/2025,37146.91,Approved,37146.91
2118,319,08/01/2025,27/01/2025,93953,Rejected,0
2119,2378,19/10/2023,30/01/2024,33382.46,Rejected,0
2120,1340,17/04/2026,03/08/2026,22125.98,Approved,22125.98
2121,2060,27/11/2023,20/02/2024,56800.28,Approved,56800.28
2122,182,16/05/2024,09/07/2024,151426.03,Approved,151426.03
2123,481,11/10/2023,01/12/2023,6957.17,Rejected,0
2124,1045,24/12/2025,14/01/2026,113176.96,Pending,0
2125,5614,26/04/2024,27/08/2024,63258.77,Approved,31892.2
2126,1318,28/08/2024,08/11/2024,100293.11,Pending,0
2127,5539,18/07/2023,26/10/2023,194783.22,Rejected,0
2128,75,09/06/2025,03/07/2025,179353.98,Approved,179353.98
2129,2949,24/03/2024,01/05/2024,159315.82,Approved,159315.82
2130,2938,08/12/2024,20/02/2025,136633.61,Approved,136633.61
2131,581,11/10/2024,03/11/2024,46698.23,Pending,0
2132,1644,09/09/2023,15/10/2023,32628.88,Rejected,0
2133,2801,11/10/2024,20/02/2025,121943.42,Pending,0
2134,115,15/05/2026,10/08/2026,26673.92,Approved,26673.92
2135,5898,04/03/2024,22/06/2024,142696.11,Approved,142696.11
2136,2304,17/04/2025,09/06/2025,121571.97,Pending,0
2137,5658,05/05/2025,27/09/2025,99755.8,Rejected,0
2138,1601,01/06/2024,07/07/2024,62253.69,Rejected,0
2139,3555,04/08/2023,09/12/2023,63086.88,Approved,36534.97
2140,1239,20/11/2025,16/04/2026,18301.23,Approved,18301.23
2141,3083,11/12/2025,15/02/2026,195707.51,Pending,0
2142,3962,13/06/2025,18/07/2025,194350.29,Pending,0
2143,4080,27/04/2026,07/05/2026,57681.7,Approved,57681.7
2144,3306,21/06/2025,24/07/2025,102739.61,Approved,102739.61
2145,2472,28/03/2026,01/07/2026,82932.25,Approved,82932.25
2146,5397,26/06/2026,06/07/2026,128951.42,Rejected,0
2147,674,11/09/2025,01/02/2026,170685.43,Approved,170685.43
2148,4067,17/11/2025,11/04/2026,15059.25,Approved,15059.25
2149,776,31/10/2024,23/11/2024,93963.5,Approved,93963.5
2150,2886,22/08/2024,18/09/2024,146489.74,Approved,139461.23
2151,3428,03/11/2024,24/12/2024,13362.07,Approved,13362.07
2152,3294,21/10/2024,22/02/2025,148386.31,Approved,148386.31
2153,4366,05/10/2025,14/10/2025,189732.47,Approved,189732.47
2154,4193,12/01/2026,03/04/2026,197568.24,Approved,197568.24
