policy_id,customer_id,product_id,policy_number,start_date,end_date,premium_amount,coverage_amount
339,1885,6,MTR-2023-0000339,2023-12-23,2024-12-22,572.82,8509.36
340,1557,5,MTR-2025-0000340,2025-05-23,2026-05-22,345.84,12277.11
341,5906,3,HOM-2025-0000341,2025-06-16,2026-06-15,730.09,24290.94
342,5141,1,HLT-2023-0000342,2023-02-05,2024-02-04,1467.70,27742.44
343,3612,1,HLT-2025-0000343,2025-07-25,2026-07-24,695.63,21620.75
344,6000,3,HOM-2023-0000344,2023-04-12,2024-04-11,548.89,4970.75
345,2418,6,MTR-2024-0000345,2024-09-17,2025-09-16,769.70,29738.62
346,1439,4,HOM-2025-0000346,2025-09-22,2026-09-21,463.68,5075.99
347,4419,6,MTR-2025-0000347,2025-05-30,2026-05-29,604.29,17456.95
348,2233,3,HOM-2025-0000348,2025-05-02,2026-05-01,406.69,6736.27
349,3948,5,MTR-2025-0000349,2025-02-25,2026-02-24,1455.79,56186.46
350,2775,2,HLT-2024-0000350,2024-04-10,2025-04-09,398.40,10388.25
351,617,3,HOM-2024-0000351,2024-01-15,2025-01-14,368.59,14351.72
352,1848,7,TRV-2023-0000352,2023-10-19,2024-10-18,554.59,26912.67
353,4566,6,MTR-2025-0000353,2025-10-11,2026-10-10,789.67,7157.28
354,3233,1,HLT-2024-0000354,2024-04-07,2025-04-06,465.43,7866.06
355,1013,8,TRV-2023-0000355,2023-12-11,2024-12-10,1098.35,23709.37
356,5508,5,MTR-2024-0000356,2024-01-22,2025-01-21,328.39,10280.32
357,5231,6,MTR-2024-0000357,2024-08-11,2025-08-10,525.65,5191.10
358,1915,8,TRV-2023-0000358,2023-06-27,2024-06-26,514.70,3153.11
359,4600,6,MTR-2025-0000359,2025-10-14,2026-10-13,689.02,31823.43
360,1813,2,HLT-2025-0000360,2025-09-03,2026-09-02,534.57,17957.90
361,3804,5,MTR-2024-0000361,2024-03-16,2025-03-15,824.40,28207.48
362,956,3,HOM-2024-0000362,2024-11-15,2025-11-14,400.12,2817.09
363,305,5,MTR-2024-0000363,2024-04-10,2025-04-09,1277.85,63658.31
364,952,2,HLT-2023-0000364,2023-03-28,2024-03-27,744.59,11590.29
365,4404,3,HOM-2022-0000365,2022-12-20,2023-12-19,445.09,10009.66
366,3040,7,TRV-2024-0000366,2024-11-16,2025-11-15,1669.27,52465.68
367,5953,3,HOM-2025-0000367,2025-07-27,2026-07-26,326.98,14662.97
368,5366,2,HLT-2025-0000368,2025-04-28,2026-04-27,398.65,16949.08
369,5044,7,TRV-2023-0000369,2023-05-10,2024-05-09,380.86,17998.45
370,2292,1,HLT-2023-0000370,2023-03-29,2024-03-28,509.71,18381.48
371,1779,8,TRV-2025-0000371,2025-03-20,2026-03-19,638.25,15963.47
372,1934,6,MTR-2023-0000372,2023-11-02,2024-11-01,438.35,4151.59
373,5618,6,MTR-2025-0000373,2025-01-29,2026-01-28,1062.91,31356.87
374,5283,6,MTR-2024-0000374,2024-01-21,2025-01-20,882.15,6814.39
375,2261,4,HOM-2023-0000375,2023-06-29,2024-06-28,326.01,15834.08
376,3726,2,HLT-2024-0000376,2024-05-31,2025-05-30,1205.98,41997.76
377,5257,1,HLT-2023-0000377,2023-03-22,2024-03-21,391.20,2846.38
378,2733,4,HOM-2023-0000378,2023-12-20,2024-12-19,583.82,28897.30
379,4626,4,HOM-2024-0000379,2024-07-02,2025-07-01,1935.55,15653.68
380,4541,4,HOM-2024-0000380,2024-02-21,2025-02-20,1104.66,34672.23
381,1908,6,MTR-2023-0000381,2023-08-08,2024-08-07,610.62,24331.12
382,4883,1,HLT-2024-0000382,2024-10-16,2025-10-15,251.06,4387.87
383,1186,3,HOM-2025-0000383,2025-03-28,2026-03-27,341.69,10014.83
384,1430,2,HLT-2025-0000384,2025-12-02,2026-12-01,836.32,29060.11
385,212,3,HOM-2024-0000385,2024-03-19,2025-03-18,4102.68,23256.92
386,1949,6,MTR-2025-0000386,2025-07-13,2026-07-12,734.57,4194.50
387,2173,1,HLT-2025-0000387,2025-09-16,2026-09-15,1311.19,14035.15
388,3449,2,HLT-2025-0000388,2025-03-06,2026-03-05,498.08,19203.44
389,3902,8,TRV-2022-0000389,2022-12-18,2023-12-17,363.59,14547.51
390,4205,2,HLT-2025-0000390,2025-10-08,2026-10-07,645.70,16362.20
391,1814,1,HLT-2025-0000391,2025-04-15,2026-04-14,2364.52,89203.73
392,5398,5,MTR-2024-0000392,2024-03-15,2025-03-14,311.41,7975.81
393,256,1,HLT-2025-0000393,2025-10-01,2026-09-30,428.45,21395.25
394,3291,7,TRV-2023-0000394,2023-05-15,2024-05-14,889.49,31909.91
395,4017,8,TRV-2023-0000395,2023-07-02,2024-07-01,520.91,4327.24
396,662,6,MTR-2024-0000396,2024-01-20,2025-01-19,437.56,14165.30
397,539,3,HOM-2023-0000397,2023-06-03,2024-06-02,1242.78,21594.20
398,5187,6,MTR-2023-0000398,2023-05-21,2024-05-20,1156.48,25605.27
399,4894,5,MTR-2025-0000399,2025-04-13,2026-04-12,314.25,7987.35
400,4960,7,TRV-2023-0000400,2023-08-04,2024-08-03,1040.27,9844.11
401,5749,2,HLT-2024-0000401,2024-02-02,2025-02-01,468.62,20326.71
402,5333,4,HOM-2024-0000402,2024-02-16,2025-02-15,331.81,8080.62
403,1871,7,TRV-2025-0000403,2025-07-02,2026-07-01,631.60,12791.11
404,3716,7,TRV-2023-0000404,2023-10-29,2024-10-28,200.00,4743.91
405,779,6,MTR-2024-0000405,2024-05-21,2025-05-20,615.97,14909.17
406,5449,5,MTR-2023-0000406,2023-10-18,2024-10-17,351.26,7672.76
407,1251,8,TRV-2025-0000407,2025-11-07,2026-11-06,379.13,3041.00
408,700,2,HLT-2025-0000408,2025-08-17,2026-08-16,640.16,15641.95
409,3053,3,HOM-2024-0000409,2024-01-20,2025-01-19,264.21,7935.99
410,4805,6,MTR-2025-0000410,2025-01-29,2026-01-28,842.07,29599.26
411,3366,6,MTR-2025-0000411,2025-01-02,2026-01-01,414.85,18382.97
412,3465,1,HLT-2023-0000412,2023-12-31,2024-12-30,367.59,17856.76
413,4919,5,MTR-2023-0000413,2023-02-22,2024-02-21,1385.43,28850.30
414,4735,4,HOM-2023-0000414,2023-04-28,2024-04-27,552.42,6608.52
415,3951,4,HOM-2025-0000415,2025-08-17,2026-08-16,301.77,13014.55
416,2869,6,MTR-2024-0000416,2024-09-24,2025-09-23,1835.32,18664.91
417,2283,4,HOM-2024-0000417,2024-02-08,2025-02-07,732.86,30285.41
418,4596,1,HLT-2023-0000418,2023-02-12,2024-02-11,454.59,14730.88
419,5389,5,MTR-2022-0000419,2022-12-11,2023-12-10,838.35,5284.03
420,2239,5,MTR-2024-0000420,2024-05-07,2025-05-06,851.90,39587.10
421,2876,1,HLT-2023-0000421,2023-06-27,2024-06-26,575.53,7575.85
422,1174,7,TRV-2025-0000422,2025-08-21,2026-08-20,633.22,5148.93
423,5187,1,HLT-2024-0000423,2024-01-16,2025-01-15,517.29,4722.39
424,4346,4,HOM-2023-0000424,2023-08-14,2024-08-13,379.55,8323.06
425,3717,6,MTR-2024-0000425,2024-10-22,2025-10-21,444.62,5372.53
426,2553,6,MTR-2025-0000426,2025-04-11,2026-04-10,1447.37,57833.44
427,4650,2,HLT-2024-0000427,2024-09-30,2025-09-29,500.43,22394.44
428,1275,3,HOM-2025-0000428,2025-04-25,2026-04-24,471.11,18349.55
429,408,2,HLT-2022-0000429,2022-12-21,2023-12-20,352.66,6081.49
430,5423,7,TRV-2023-0000430,2023-05-28,2024-05-27,421.01,11306.13
431,3622,7,TRV-2023-0000431,2023-04-01,2024-03-31,961.16,16620.87
432,4198,2,HLT-2025-0000432,2025-11-13,2026-11-12,353.24,7253.00
433,909,5,MTR-2023-0000433,2023-07-25,2024-07-24,628.93,22339.47
434,4859,8,TRV-2025-0000434,2025-04-01,2026-03-31,861.10,24723.93
435,2527,1,HLT-2023-0000435,2023-01-30,2024-01-29,1632.31,24359.50
436,4910,1,HLT-2024-0000436,2024-07-01,2025-06-30,255.82,1367.59
437,2470,4,HOM-2025-0000437,2025-05-28,2026-05-27,405.70,16037.62
438,2093,5,MTR-2025-0000438,2025-04-12,2026-04-11,313.69,6200.24
439,64,8,TRV-2023-0000439,2023-07-24,2024-07-23,477.47,18437.81
440,1440,3,HOM-2024-0000440,2024-10-03,2025-10-02,305.48,6753.96
441,5765,4,HOM-2023-0000441,2023-06-21,2024-06-20,564.90,15541.42
442,5473,6,MTR-2023-0000442,2023-02-08,2024-02-07,848.17,6991.80
443,347,7,TRV-2024-0000443,2024-03-28,2025-03-27,592.38,3461.50
444,638,6,MTR-2024-0000444,2024-06-24,2025-06-23,1780.99,55048.91
445,4698,7,TRV-2023-0000445,2023-02-05,2024-02-04,738.17,27258.74
446,3422,5,MTR-2024-0000446,2024-06-13,2025-06-12,432.09,4399.89
447,171,6,MTR-2023-0000447,2023-10-28,2024-10-27,924.64,11774.64
448,5064,8,TRV-2025-0000448,2025-10-30,2026-10-29,425.38,18053.62
449,2965,2,HLT-2023-0000449,2023-12-28,2024-12-27,311.45,7677.87
450,868,4,HOM-2025-0000450,2025-10-07,2026-10-06,375.34,9235.41
451,3281,2,HLT-2023-0000451,2023-05-14,2024-05-13,324.33,7397.81
452,2542,6,MTR-2024-0000452,2024-06-07,2025-06-06,941.25,14091.21
453,1378,2,HLT-2025-0000453,2025-04-23,2026-04-22,867.12,24254.86
454,935,4,HOM-2024-0000454,2024-08-28,2025-08-27,956.68,43783.92
455,2863,6,MTR-2025-0000455,2025-07-27,2026-07-26,501.66,18928.67
456,5288,3,HOM-2023-0000456,2023-08-03,2024-08-02,662.29,10352.98
457,1200,5,MTR-2023-0000457,2023-12-08,2024-12-07,385.00,5342.73
458,4935,3,HOM-2023-0000458,2023-08-15,2024-08-14,1259.76,49394.80
459,5370,2,HLT-2023-0000459,2023-09-07,2024-09-06,598.59,7764.66
460,5145,8,TRV-2024-0000460,2024-09-06,2025-09-05,299.23,7743.44
461,4619,8,TRV-2023-0000461,2023-01-13,2024-01-12,843.32,30065.21
462,4625,6,MTR-2023-0000462,2023-09-10,2024-09-09,2539.67,111468.93
463,5139,6,MTR-2024-0000463,2024-05-05,2025-05-04,481.34,5676.48
464,560,8,TRV-2024-0000464,2024-09-05,2025-09-04,1368.02,34062.83
465,2481,5,MTR-2025-0000465,2025-10-11,2026-10-10,620.86,19627.80
466,2884,2,HLT-2023-0000466,2023-12-26,2024-12-25,466.43,8847.41
467,3703,1,HLT-2024-0000467,2024-01-24,2025-01-23,348.60,2635.43
468,2352,2,HLT-2023-0000468,2023-08-10,2024-08-09,451.51,15355.85
469,740,7,TRV-2025-0000469,2025-11-29,2026-11-28,441.66,11404.56
470,4541,1,HLT-2023-0000470,2023-05-22,2024-05-21,1125.47,28404.63
471,4684,4,HOM-2024-0000471,2024-07-22,2025-07-21,408.34,7949.85
472,3897,3,HOM-2023-0000472,2023-02-04,2024-02-03,344.19,16554.68
473,3691,2,HLT-2024-0000473,2024-12-06,2025-12-05,224.24,9304.50
474,2814,2,HLT-2023-0000474,2023-11-16,2024-11-15,779.41,21593.32
475,1414,1,HLT-2023-0000475,2023-10-12,2024-10-11,200.00,3229.69
476,3587,8,TRV-2024-0000476,2024-11-20,2025-11-19,357.58,10220.74
477,4996,3,HOM-2024-0000477,2024-06-01,2025-05-31,584.31,12489.86
478,2318,7,TRV-2024-0000478,2024-03-24,2025-03-23,630.04,14739.55
479,2772,1,HLT-2023-0000479,2023-11-24,2024-11-23,409.69,16598.68
480,5303,6,MTR-2023-0000480,2023-11-17,2024-11-16,495.57,3947.73
481,775,7,TRV-2023-0000481,2023-01-11,2024-01-10,624.20,11102.40
482,5929,3,HOM-2025-0000482,2025-09-26,2026-09-25,667.40,13348.86
483,4774,3,HOM-2023-0000483,2023-10-02,2024-10-01,1297.56,60016.81
484,2542,7,TRV-2024-0000484,2024-08-15,2025-08-14,1142.46,12341.80
485,5807,2,HLT-2024-0000485,2024-04-28,2025-04-27,619.44,11726.73
486,3086,6,MTR-2024-0000486,2024-02-11,2025-02-10,1010.38,42025.05
487,5490,2,HLT-2023-0000487,2023-03-23,2024-03-22,1793.15,61094.62
488,3469,6,MTR-2024-0000488,2024-02-12,2025-02-11,633.59,3687.73
489,2531,3,HOM-2024-0000489,2024-06-03,2025-06-02,477.58,22829.57
490,2800,8,TRV-2025-0000490,2025-08-28,2026-08-27,354.93,4841.33
491,1127,3,HOM-2025-0000491,2025-02-04,2026-02-03,334.95,2837.84
492,829,1,HLT-2024-0000492,2024-08-17,2025-08-16,844.35,29372.25
493,5063,3,HOM-2025-0000493,2025-10-26,2026-10-25,367.27,11707.13
494,1264,3,HOM-2025-0000494,2025-03-17,2026-03-16,451.78,5935.52
495,5676,3,HOM-2024-0000495,2024-05-03,2025-05-02,677.71,25382.43
496,358,7,TRV-2023-0000496,2023-01-17,2024-01-16,1237.62,26476.99
497,5895,4,HOM-2023-0000497,2023-06-03,2024-06-02,200.00,9726.30
498,5002,5,MTR-2024-0000498,2024-01-15,2025-01-14,516.43,20067.23
499,3678,4,HOM-2023-0000499,2023-09-09,2024-09-08,1602.09,46509.48
500,2536,8,TRV-2025-0000500,2025-05-25,2026-05-24,264.26,12071.09
501,1589,6,MTR-2024-0000501,2024-01-22,2025-01-21,434.65,15440.42
502,4673,8,TRV-2023-0000502,2023-02-03,2024-02-02,523.61,13496.36
503,2309,7,TRV-2023-0000503,2023-05-23,2024-05-22,301.65,8334.83
504,3430,3,HOM-2025-0000504,2025-06-19,2026-06-18,832.19,34752.34
505,4954,3,HOM-2024-0000505,2024-10-11,2025-10-10,652.64,28902.22
506,428,8,TRV-2024-0000506,2024-05-26,2025-05-25,324.46,14385.02
507,4543,2,HLT-2024-0000507,2024-04-06,2025-04-05,940.52,34811.51
508,4227,2,HLT-2024-0000508,2024-10-13,2025-10-12,491.83,8768.26
509,1314,5,MTR-2025-0000509,2025-07-04,2026-07-03,410.03,10340.70
510,4206,3,HOM-2025-0000510,2025-02-07,2026-02-06,934.79,39632.39
511,752,4,HOM-2023-0000511,2023-06-03,2024-06-02,200.00,8350.33
512,2864,1,HLT-2024-0000512,2024-07-26,2025-07-25,540.84,12801.88
513,3248,6,MTR-2025-0000513,2025-05-19,2026-05-18,227.79,3555.80
514,669,6,MTR-2023-0000514,2023-09-27,2024-09-26,651.03,9833.32
515,2611,2,HLT-2024-0000515,2024-01-05,2025-01-04,200.00,8552.59
516,5325,6,MTR-2023-0000516,2023-02-12,2024-02-11,795.76,32317.51
517,1128,1,HLT-2024-0000517,2024-10-13,2025-10-12,552.53,9895.58
518,3871,3,HOM-2022-0000518,2022-12-08,2023-12-07,480.43,18807.80
519,3843,8,TRV-2025-0000519,2025-02-20,2026-02-19,450.01,14711.13
520,650,1,HLT-2025-0000520,2025-03-21,2026-03-20,286.98,4739.93
521,1225,7,TRV-2025-0000521,2025-11-06,2026-11-05,433.39,4335.38
522,2361,4,HOM-2025-0000522,2025-10-12,2026-10-11,820.90,15229.18
523,392,4,HOM-2023-0000523,2023-10-08,2024-10-07,813.33,19432.20
524,5103,8,TRV-2024-0000524,2024-06-23,2025-06-22,1364.76,10681.05
525,4095,1,HLT-2024-0000525,2024-10-05,2025-10-04,200.00,6687.59
526,4711,4,HOM-2023-0000526,2023-03-24,2024-03-23,529.90,19783.55
527,2387,7,TRV-2025-0000527,2025-10-02,2026-10-01,686.10,3478.80
528,2891,4,HOM-2024-0000528,2024-05-01,2025-04-30,397.56,12197.09
529,1534,2,HLT-2025-0000529,2025-07-31,2026-07-30,301.62,8613.30
530,2955,2,HLT-2024-0000530,2024-04-06,2025-04-05,378.99,18154.82
531,4458,1,HLT-2025-0000531,2025-10-01,2026-09-30,1400.00,31598.59
532,3852,1,HLT-2023-0000532,2023-06-17,2024-06-16,694.15,23327.04
533,3059,5,MTR-2024-0000533,2024-03-16,2025-03-15,427.74,16523.27
534,2926,2,HLT-2025-0000534,2025-01-31,2026-01-30,2392.84,49091.77
535,5383,2,HLT-2024-0000535,2024-03-30,2025-03-29,729.33,28967.21
536,2724,3,HOM-2025-0000536,2025-10-06,2026-10-05,411.64,2879.47
537,4473,6,MTR-2024-0000537,2024-08-31,2025-08-30,478.95,19928.10
538,1435,8,TRV-2024-0000538,2024-04-25,2025-04-24,585.31,28760.30
539,3921,3,HOM-2024-0000539,2024-08-22,2025-08-21,814.41,33812.18
540,517,8,TRV-2025-0000540,2025-11-23,2026-11-22,260.75,1737.71
541,1651,1,HLT-2024-0000541,2024-03-09,2025-03-08,777.69,31574.15
542,344,6,MTR-2025-0000542,2025-04-15,2026-04-14,357.74,16814.39
543,4223,7,TRV-2023-0000543,2023-06-21,2024-06-20,2103.34,104137.46
544,4449,8,TRV-2023-0000544,2023-09-30,2024-09-29,1271.82,20856.73
545,5300,4,HOM-2024-0000545,2024-09-19,2025-09-18,639.40,11429.27
546,392,6,MTR-2025-0000546,2025-10-03,2026-10-02,493.90,8541.88
547,3015,7,TRV-2024-0000547,2024-07-16,2025-07-15,520.37,23430.64
548,3603,7,TRV-2025-0000548,2025-10-23,2026-10-22,395.99,8021.43
549,1530,8,TRV-2023-0000549,2023-09-02,2024-09-01,1629.21,58884.67
550,3010,5,MTR-2025-0000550,2025-07-19,2026-07-18,838.29,34413.20
551,5957,7,TRV-2025-0000551,2025-05-08,2026-05-07,685.74,5864.25
552,4936,3,HOM-2024-0000552,2024-03-17,2025-03-16,1071.87,31669.84
553,2632,2,HLT-2024-0000553,2024-08-27,2025-08-26,624.88,5375.91
554,5415,5,MTR-2025-0000554,2025-04-05,2026-04-04,1037.32,19493.64
555,4937,7,TRV-2022-0000555,2022-12-06,2023-12-05,394.07,4925.49
556,3637,6,MTR-2024-0000556,2024-03-22,2025-03-21,905.05,22735.61
557,5955,6,MTR-2024-0000557,2024-02-24,2025-02-23,2508.26,81940.63
558,3564,5,MTR-2023-0000558,2023-10-28,2024-10-27,433.48,14641.27
559,470,2,HLT-2024-0000559,2024-10-03,2025-10-02,685.16,24119.88
560,3328,6,MTR-2025-0000560,2025-05-24,2026-05-23,545.44,15320.79
561,5566,3,HOM-2025-0000561,2025-07-05,2026-07-04,745.23,35678.28
562,1170,8,TRV-2025-0000562,2025-09-18,2026-09-17,208.58,1369.53
563,551,4,HOM-2024-0000563,2024-04-19,2025-04-18,547.15,21904.16
564,3001,6,MTR-2024-0000564,2024-11-27,2025-11-26,449.01,9980.80
565,4647,1,HLT-2024-0000565,2024-10-22,2025-10-21,992.56,31989.48
566,5563,8,TRV-2024-0000566,2024-10-22,2025-10-21,336.94,16071.05
567,3048,8,TRV-2025-0000567,2025-10-20,2026-10-19,1113.89,43819.10
568,4702,3,HOM-2023-0000568,2023-11-02,2024-11-01,324.28,9347.60
569,3261,6,MTR-2025-0000569,2025-02-07,2026-02-06,325.34,11136.46
570,2044,2,HLT-2024-0000570,2024-12-10,2025-12-09,414.23,2554.18
571,1524,8,TRV-2023-0000571,2023-08-26,2024-08-25,333.95,9450.30
572,4602,2,HLT-2025-0000572,2025-09-24,2026-09-23,444.49,7458.52
573,2132,8,TRV-2023-0000573,2023-04-16,2024-04-15,200.00,2931.13
574,5013,5,MTR-2024-0000574,2024-02-19,2025-02-18,408.09,14784.75
575,4024,4,HOM-2025-0000575,2025-02-13,2026-02-12,395.37,4158.77
576,607,8,TRV-2025-0000576,2025-10-02,2026-10-01,738.39,9428.90
577,5844,8,TRV-2025-0000577,2025-08-15,2026-08-14,953.28,47546.56
578,5587,6,MTR-2025-0000578,2025-07-24,2026-07-23,430.27,15082.16
579,5813,2,HLT-2024-0000579,2024-05-09,2025-05-08,815.79,24269.65
580,2379,5,MTR-2023-0000580,2023-04-30,2024-04-29,581.92,25203.71
581,5832,3,HOM-2023-0000581,2023-12-05,2024-12-04,470.01,19137.09
582,4168,4,HOM-2025-0000582,2025-10-16,2026-10-15,515.64,5394.27
583,1646,3,HOM-2024-0000583,2024-04-01,2025-03-31,912.66,14285.98
584,4048,1,HLT-2023-0000584,2023-11-19,2024-11-18,290.33,6166.71
585,4689,6,MTR-2023-0000585,2023-10-11,2024-10-10,467.11,12160.40
586,4520,3,HOM-2023-0000586,2023-07-22,2024-07-21,405.63,13198.26
587,707,2,HLT-2023-0000587,2023-01-12,2024-01-11,397.49,7519.75
588,5874,8,TRV-2023-0000588,2023-02-15,2024-02-14,247.07,7080.11
589,3355,2,HLT-2023-0000589,2023-12-21,2024-12-20,2965.04,31547.15
590,2598,2,HLT-2024-0000590,2024-12-13,2025-12-12,360.62,9105.24
591,5572,6,MTR-2025-0000591,2025-07-12,2026-07-11,301.72,3251.05
592,4517,3,HOM-2023-0000592,2023-03-29,2024-03-28,761.39,30113.11
593,1058,7,TRV-2024-0000593,2024-11-12,2025-11-11,701.28,19375.57
594,454,2,HLT-2024-0000594,2024-09-09,2025-09-08,698.03,19764.44
595,2492,3,HOM-2025-0000595,2025-08-10,2026-08-09,674.81,8292.41
596,5811,4,HOM-2025-0000596,2025-05-18,2026-05-17,617.87,12710.23
597,4251,5,MTR-2023-0000597,2023-10-04,2024-10-03,1628.21,70122.15
598,2052,4,HOM-2025-0000598,2025-11-21,2026-11-20,1745.13,58597.22
599,4513,5,MTR-2024-0000599,2024-07-24,2025-07-23,433.21,4606.18
600,2481,2,HLT-2025-0000600,2025-01-11,2026-01-10,206.87,5712.88
601,1382,3,HOM-2024-0000601,2024-08-17,2025-08-16,509.59,6473.85
602,5116,6,MTR-2023-0000602,2023-12-20,2024-12-19,1152.61,49462.93
603,4618,1,HLT-2023-0000603,2023-07-23,2024-07-22,377.23,15894.82
604,233,2,HLT-2025-0000604,2025-09-20,2026-09-19,396.23,2791.75
605,5255,5,MTR-2025-0000605,2025-11-08,2026-11-07,703.95,24146.08
606,4687,7,TRV-2022-0000606,2022-12-14,2023-12-13,743.97,24413.29
607,249,8,TRV-2023-0000607,2023-05-20,2024-05-19,238.76,10745.36
608,4470,5,MTR-2024-0000608,2024-09-26,2025-09-25,1528.02,51778.22
609,2475,8,TRV-2023-0000609,2023-11-10,2024-11-09,713.19,11424.95
610,5612,7,TRV-2023-0000610,2023-09-05,2024-09-04,1124.28,20669.35
611,598,1,HLT-2025-0000611,2025-11-21,2026-11-20,303.70,3678.91
612,3405,8,TRV-2025-0000612,2025-02-17,2026-02-16,451.45,11692.51
613,2787,3,HOM-2024-0000613,2024-11-26,2025-11-25,438.93,8368.73
614,5885,6,MTR-2023-0000614,2023-02-22,2024-02-21,799.86,30425.87
615,2830,7,TRV-2025-0000615,2025-04-19,2026-04-18,2170.30,23622.58
616,3036,2,HLT-2023-0000616,2023-12-28,2024-12-27,200.00,3872.04
617,3822,2,HLT-2023-0000617,2023-06-12,2024-06-11,626.98,10681.37
618,2030,3,HOM-2024-0000618,2024-11-14,2025-11-13,420.65,3935.82
619,2378,7,TRV-2023-0000619,2023-07-01,2024-06-30,909.51,39916.00
620,3426,4,HOM-2024-0000620,2024-11-26,2025-11-25,660.56,31918.83
621,1309,6,MTR-2025-0000621,2025-10-08,2026-10-07,361.82,17012.35
622,5908,6,MTR-2025-0000622,2025-03-10,2026-03-09,852.88,11550.16
623,1306,8,TRV-2025-0000623,2025-04-22,2026-04-21,1260.36,62789.40
624,3825,8,TRV-2025-0000624,2025-06-18,2026-06-17,661.46,29473.60
625,4075,1,HLT-2024-0000625,2024-04-11,2025-04-10,635.38,5751.59
626,3222,8,TRV-2024-0000626,2024-10-23,2025-10-22,384.95,18670.42
627,1762,6,MTR-2025-0000627,2025-07-14,2026-07-13,812.13,5838.90
628,2305,8,TRV-2025-0000628,2025-01-28,2026-01-27,1037.91,33097.23
629,5360,8,TRV-2024-0000629,2024-09-28,2025-09-27,205.07,3662.28
630,67,2,HLT-2025-0000630,2025-04-05,2026-04-04,1105.37,26961.91
631,2166,6,MTR-2024-0000631,2024-10-28,2025-10-27,298.00,11733.32
632,2998,1,HLT-2023-0000632,2023-08-10,2024-08-09,669.46,15415.10
633,4672,4,HOM-2024-0000633,2024-12-12,2025-12-11,790.26,16843.26
634,2365,2,HLT-2024-0000634,2024-11-04,2025-11-03,366.51,8204.58
635,3690,5,MTR-2024-0000635,2024-01-12,2025-01-11,841.36,35454.08
636,5106,2,HLT-2023-0000636,2023-12-25,2024-12-24,1169.40,12617.65
637,793,7,TRV-2025-0000637,2025-08-22,2026-08-21,798.09,17393.51
638,2778,6,MTR-2024-0000638,2024-02-09,2025-02-08,243.77,9500.55
639,1630,7,TRV-2025-0000639,2025-02-22,2026-02-21,307.66,8461.73
640,372,1,HLT-2024-0000640,2024-12-27,2025-12-26,596.48,6660.68
641,2729,8,TRV-2025-0000641,2025-08-05,2026-08-04,349.27,9908.78
642,1221,3,HOM-2023-0000642,2023-12-12,2024-12-11,459.66,9082.18
643,5023,6,MTR-2024-0000643,2024-02-05,2025-02-04,287.14,3535.44
644,5051,5,MTR-2024-0000644,2024-10-19,2025-10-18,564.66,17909.67
645,4156,8,TRV-2023-0000645,2023-04-05,2024-04-04,217.39,8020.23
646,2456,8,TRV-2024-0000646,2024-02-22,2025-02-21,584.06,24360.38
647,3018,6,MTR-2023-0000647,2023-12-05,2024-12-04,509.94,18011.74
648,3413,5,MTR-2024-0000648,2024-02-01,2025-01-31,1124.73,45949.68
649,5942,1,HLT-2024-0000649,2024-05-10,2025-05-09,713.33,22727.36
650,2175,4,HOM-2024-0000650,2024-04-15,2025-04-14,2175.00,81482.04
651,4781,8,TRV-2025-0000651,2025-03-24,2026-03-23,957.56,12135.20
652,5153,7,TRV-2023-0000652,2023-04-10,2024-04-09,269.49,3139.53
653,5577,4,HOM-2023-0000653,2023-07-08,2024-07-07,751.69,4826.36
654,5739,2,HLT-2023-0000654,2023-07-28,2024-07-27,604.20,8208.24
655,3613,6,MTR-2023-0000655,2023-11-30,2024-11-29,2464.32,58761.99
656,3383,4,HOM-2024-0000656,2024-07-23,2025-07-22,356.62,8368.80
657,5010,8,TRV-2025-0000657,2025-11-18,2026-11-17,200.00,8855.36
658,5959,1,HLT-2023-0000658,2023-07-31,2024-07-30,1265.81,46531.03
659,4250,4,HOM-2023-0000659,2023-11-03,2024-11-02,997.87,30175.49
660,5425,8,TRV-2023-0000660,2023-03-15,2024-03-14,380.15,10889.96
661,2571,3,HOM-2024-0000661,2024-09-10,2025-09-09,577.31,14828.13
662,4368,6,MTR-2024-0000662,2024-08-30,2025-08-29,653.71,19338.24
663,5537,5,MTR-2024-0000663,2024-05-03,2025-05-02,2946.77,95632.84
664,1575,4,HOM-2025-0000664,2025-03-27,2026-03-26,413.60,7260.87
665,2446,4,HOM-2024-0000665,2024-11-28,2025-11-27,456.65,21630.07
666,2439,5,MTR-2024-0000666,2024-09-11,2025-09-10,529.36,19438.39
667,5655,8,TRV-2023-0000667,2023-03-12,2024-03-11,748.70,14425.08
668,2858,5,MTR-2023-0000668,2023-10-23,2024-10-22,380.81,6835.74
669,4698,7,TRV-2024-0000669,2024-09-18,2025-09-17,309.79,14036.34
670,3233,6,MTR-2024-0000670,2024-08-02,2025-08-01,284.62,13649.63
671,1200,5,MTR-2025-0000671,2025-05-31,2026-05-30,424.13,2923.52
672,5851,2,HLT-2025-0000672,2025-11-20,2026-11-19,260.34,5359.45
673,3624,5,MTR-2023-0000673,2023-01-05,2024-01-04,1698.18,65601.09
674,1752,4,HOM-2025-0000674,2025-05-18,2026-05-17,1600.58,67637.03
675,2222,5,MTR-2024-0000675,2024-07-18,2025-07-17,447.57,5002.62
676,5044,4,HOM-2024-0000676,2024-12-15,2025-12-14,560.44,8916.94
677,5488,4,HOM-2022-0000677,2022-12-15,2023-12-14,430.62,14515.13
678,431,2,HLT-2024-0000678,2024-06-04,2025-06-03,365.27,8619.85
